"STATISTIC","Statistic Label","TLIST(A1)","Year","C03788V04538","County","C02665V03225","NACE Rev 2 Economic Sector","UNIT","VALUE"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","O","Public administration and defence; compulsory social security (O)","Euro","50124"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","P","Education (P)","Euro","55419"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Q","Human health and social work activities (Q)","Euro","41144"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Y0900","Industry (B to E)","Euro","42949"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Y3500","Financial, insurance and real estate activities (K,L)","Euro","42903"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1453-13a3-e055-000000000001","Co. Galway","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","24941"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","-","All NACE economic sectors","Euro","45173"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","F","Construction (F)","Euro","44878"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","33798"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","H","Transportation and storage (H)","Euro","42770"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","I","Accommodation and food service activities (I)","Euro","24255"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","J","Information and communication (J)","Euro","78988"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","M","Professional, scientific and technical activities (M)","Euro","50983"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","N","Administrative and support service activities (N)","Euro","36747"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","O","Public administration and defence; compulsory social security (O)","Euro","56051"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","P","Education (P)","Euro","52542"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Q","Human health and social work activities (Q)","Euro","41999"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Y0900","Industry (B to E)","Euro","54940"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Y3500","Financial, insurance and real estate activities (K,L)","Euro","59968"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","29102"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","-","All NACE economic sectors","Euro","40015"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","F","Construction (F)","Euro","41195"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28724"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","H","Transportation and storage (H)","Euro","36603"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","I","Accommodation and food service activities (I)","Euro","23451"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","J","Information and communication (J)","Euro","55486"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","M","Professional, scientific and technical activities (M)","Euro","44502"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","N","Administrative and support service activities (N)","Euro","28983"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","O","Public administration and defence; compulsory social security (O)","Euro","50267"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","P","Education (P)","Euro","52132"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Q","Human health and social work activities (Q)","Euro","40486"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Y0900","Industry (B to E)","Euro","46347"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Y3500","Financial, insurance and real estate activities (K,L)","Euro","46818"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","24215"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","-","All NACE economic sectors","Euro","36305"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","F","Construction (F)","Euro","37407"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","27339"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","H","Transportation and storage (H)","Euro","36664"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","I","Accommodation and food service activities (I)","Euro","24561"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","J","Information and communication (J)","Euro","52400"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","M","Professional, scientific and technical activities (M)","Euro","44099"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","N","Administrative and support service activities (N)","Euro","27999"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","O","Public administration and defence; compulsory social security (O)","Euro","47620"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","P","Education (P)","Euro","52827"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Q","Human health and social work activities (Q)","Euro","37050"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Y0900","Industry (B to E)","Euro","45957"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Y3500","Financial, insurance and real estate activities (K,L)","Euro","38847"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1454-13a3-e055-000000000001","Co. Kerry","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","20902"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","-","All NACE economic sectors","Euro","36178"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","F","Construction (F)","Euro","38031"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","26423"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","H","Transportation and storage (H)","Euro","34090"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","I","Accommodation and food service activities (I)","Euro","18616"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","J","Information and communication (J)","Euro","54164"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","M","Professional, scientific and technical activities (M)","Euro","39167"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","N","Administrative and support service activities (N)","Euro","30595"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","O","Public administration and defence; compulsory social security (O)","Euro","49008"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","P","Education (P)","Euro","50365"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Q","Human health and social work activities (Q)","Euro","37750"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Y0900","Industry (B to E)","Euro","38191"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Y3500","Financial, insurance and real estate activities (K,L)","Euro","42213"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1441-13a3-e055-000000000001","Co. Longford","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","18646"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","-","All NACE economic sectors","Euro","38682"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","F","Construction (F)","Euro","39048"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28982"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","H","Transportation and storage (H)","Euro","42595"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","I","Accommodation and food service activities (I)","Euro","20255"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","J","Information and communication (J)","Euro","58696"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","M","Professional, scientific and technical activities (M)","Euro","40966"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","N","Administrative and support service activities (N)","Euro","31200"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","O","Public administration and defence; compulsory social security (O)","Euro","51482"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","P","Education (P)","Euro","51482"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Q","Human health and social work activities (Q)","Euro","40965"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Y0900","Industry (B to E)","Euro","40393"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Y3500","Financial, insurance and real estate activities (K,L)","Euro","43948"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1442-13a3-e055-000000000001","Co. Louth","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23568"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","-","All NACE economic sectors","Euro","40719"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","F","Construction (F)","Euro","39874"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","G","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","28893"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","H","Transportation and storage (H)","Euro","37014"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","I","Accommodation and food service activities (I)","Euro","23690"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","J","Information and communication (J)","Euro","52434"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","M","Professional, scientific and technical activities (M)","Euro","43882"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","N","Administrative and support service activities (N)","Euro","32419"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","O","Public administration and defence; compulsory social security (O)","Euro","51248"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","P","Education (P)","Euro","53327"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Q","Human health and social work activities (Q)","Euro","39356"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y0900","Industry (B to E)","Euro","56391"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y3500","Financial, insurance and real estate activities (K,L)","Euro","45715"
"DEA08C02","Median Annual Earnings","2022","2022","2ae19629-1440-13a3-e055-000000000001","Co. Limerick","Y7400","Arts, entertainment, recreation and other service activities (R,S)","Euro","23303"
